# frame,label,area,ctrd_x,ctrd_y,maj_axis,min_axis,eccentricity,orientation
  15.00000,  39.00000, 514.00000, 112.85992,1242.71401,  30.81684,  21.27930,   0.72332,   0.42523
  15.00000,  40.00000, 424.00000, 110.37736, 764.82547,  26.68903,  20.26862,   0.65058,   1.03948
  15.00000,  41.00000, 458.00000, 186.95415, 281.72707,  29.45297,  19.88032,   0.73783,   0.32758
  15.00000,  42.00000, 446.00000, 149.99327, 319.83184,  27.37467,  21.22070,   0.63172,  -0.29090
  15.00000,  43.00000, 520.00000, 160.68077,  32.84231,  27.62078,  24.14927,   0.48536,  -0.60683
  15.00000,  44.00000, 397.00000, 137.34005,1048.76574,  25.22477,  20.12194,   0.60305,  -0.42517
  15.00000,  45.00000, 502.00000, 143.66135, 638.61355,  27.73645,  23.13744,   0.55148,  -0.70996
  15.00000,  46.00000, 414.00000, 111.82126, 210.35024,  25.75134,  20.57386,   0.60141,   0.94924
  15.00000,  47.00000, 433.00000,  75.53349, 427.41339,  26.84677,  20.86135,   0.62944,  -1.46870
  15.00000,  48.00000, 603.00000, 101.24544, 981.31343,  29.15107,  26.34692,   0.42794,   0.84660
  15.00000,  49.00000, 575.00000, 105.52870,1033.60348,  31.17332,  23.83811,   0.64439,  -1.35854
  15.00000,  50.00000, 349.00000,  88.44986, 758.14040,  24.56368,  18.15740,   0.67349,  -0.02816
  15.00000,  51.00000, 549.00000, 151.16576,  55.64663,  28.28116,  25.09546,   0.46108,  -0.98590
  15.00000,  52.00000, 427.00000,  93.18735, 216.90632,  25.71324,  21.70811,   0.53597,  -1.49285
  15.00000,  53.00000, 560.00000, 110.55536,  12.02500,  28.44003,  25.28732,   0.45762,  -1.01930
  15.00000,  54.00000, 592.00000, 128.55912, 243.77534,  29.24343,  25.83286,   0.46867,   1.20387
  15.00000,  55.00000, 534.00000,  89.81461, 714.66105,  30.43598,  22.54876,   0.67166,  -1.10057
  15.00000,  56.00000, 545.00000, 143.02202, 617.30092,  31.76654,  22.04348,   0.72005,  -0.06412
  15.00000,  57.00000, 600.00000, 210.02500,  97.93333,  35.70465,  21.71459,   0.79380,  -1.33599
  15.00000,  58.00000, 378.00000,  80.35979,1257.10582,  25.73434,  19.04051,   0.67273,   0.10292
  15.00000,  59.00000, 409.00000, 180.95355, 592.93888,  25.79308,  20.22590,   0.62056,  -1.45146
  15.00000,  60.00000, 419.00000, 184.60382,  38.45823,  28.14840,  19.25291,   0.72950,   0.38546
  15.00000,  61.00000, 473.00000,  97.23467, 274.98520,  26.52857,  22.78147,   0.51239,   0.96088
  15.00000,  62.00000, 688.00000,  55.44477, 524.94913,  32.89409,  26.64505,   0.58639,   1.52224
  15.00000,  63.00000, 409.00000, 118.95844, 692.41565,  27.43928,  19.03826,   0.72014,   0.00271
  15.00000,  64.00000, 609.00000,  95.15435, 924.91461,  30.86048,  25.51512,   0.56251,  -0.33307
  15.00000,  65.00000, 493.00000,  51.24341, 268.78296,  28.72495,  21.92851,   0.64593,   1.43860
  15.00000,  66.00000, 472.00000, 196.04661, 299.43856,  29.88260,  20.64599,   0.72295,  -0.27283
  15.00000,  67.00000, 535.00000, 169.76636, 195.20748,  31.28795,  22.13339,   0.70680,   0.10609
  15.00000,  68.00000, 625.00000, 136.10080,1174.88160,  29.52567,  27.03600,   0.40191,  -0.11360
  15.00000,  69.00000, 662.00000,  98.36858,1083.32326,  31.49811,  26.79111,   0.52587,  -1.37571
  15.00000,  70.00000, 511.00000, 152.25440,1223.24070,  30.43147,  22.01570,   0.69037,  -0.16308
  15.00000,  71.00000, 495.00000, 184.37576, 632.26667,  31.01687,  20.52845,   0.74964,   1.06541
  15.00000,  72.00000, 685.00000,  96.57956,1008.84818,  36.90175,  23.71592,   0.76614,  -0.10225
  15.00000,  73.00000, 425.00000, 181.72471,  57.42353,  28.29392,  19.57099,   0.72218,   0.09962
  15.00000,  74.00000, 406.00000,  98.10837,1146.86700,  28.01150,  18.57771,   0.74843,   0.12919
  15.00000,  75.00000, 586.00000, 199.76109, 359.65529,  29.79747,  25.06509,   0.54075,   1.52903
  15.00000,  76.00000, 507.00000, 209.63314, 402.41420,  29.65911,  21.86599,   0.67563,   1.53185
  15.00000,  77.00000, 367.00000, 105.75204,  51.44142,  24.86316,  18.85380,   0.65190,  -0.16316
  15.00000,  78.00000, 410.00000,  93.42683, 395.80000,  28.41005,  18.68785,   0.75320,  -0.01944
  15.00000,  79.00000, 400.00000, 203.31750, 557.53250,  24.94040,  21.02728,   0.53775,  -0.20364
  15.00000,  80.00000, 555.00000, 162.63243, 482.75315,  33.78408,  20.97249,   0.78398,  -0.47300
  15.00000,  81.00000, 377.00000, 166.63926, 636.76127,  26.16327,  19.26449,   0.67664,   0.81762
  15.00000,  82.00000, 569.00000,  74.12127, 271.91564,  29.32123,  25.07733,   0.51820,   1.08110
  15.00000,  83.00000, 601.00000,  96.99002, 584.21963,  31.31263,  24.66177,   0.61619,   0.86986
  15.00000,  84.00000, 405.00000, 118.08889, 659.58765,  28.03575,  18.60437,   0.74809,   0.15779
  15.00000,  85.00000, 542.00000, 161.49262, 559.70295,  29.44546,  24.33701,   0.56292,  -0.55441
  15.00000,  86.00000, 476.00000, 177.89076, 736.19958,  28.45721,  21.46753,   0.65644,  -1.39048
  15.00000,  87.00000, 352.00000, 140.46307, 561.06818,  22.47218,  21.15087,   0.33784,  -0.84105
  15.00000,  88.00000, 525.00000, 117.44952,1221.58857,  32.74177,  20.65538,   0.77590,   0.19360
  15.00000,  89.00000, 548.00000, 165.62409, 579.58394,  35.24326,  20.28715,   0.81771,  -0.53600
  15.00000,  90.00000, 466.00000, 169.71030, 303.66094,  29.90393,  19.96514,   0.74448,  -0.88818
  15.00000,  91.00000, 362.00000,  71.32320, 392.27072,  24.66358,  18.89318,   0.64280,  -1.05300
  15.00000,  92.00000, 580.00000, 143.71897, 440.40345,  34.25392,  22.00785,   0.76629,  -1.31088
  15.00000,  93.00000, 364.00000, 104.93956, 232.81319,  27.97360,  17.59319,   0.77747,  -0.08725
  15.00000,  94.00000, 610.00000,  87.42295,  18.80000,  32.64337,  24.07360,   0.67538,  -1.47774
  15.00000,  95.00000, 402.00000,  55.42786, 864.76866,  27.88047,  18.66566,   0.74282,   1.10213
  15.00000,  96.00000, 436.00000, 111.66514,1271.92431,  32.15228,  17.65251,   0.83580,   0.04682
  15.00000,  97.00000, 339.00000, 191.23009, 407.68437,  24.57102,  17.62761,   0.69665,  -1.39853
  15.00000,  98.00000, 429.00000, 119.35198,1077.42657,  30.07022,  18.33380,   0.79263,   1.14111
  15.00000,  99.00000, 321.00000, 129.82555, 587.69782,  24.10801,  17.48224,   0.68858,  -0.02695
  15.00000, 100.00000, 443.00000, 127.36569,1035.18510,  31.21066,  20.04153,   0.76659,  -0.36654
  15.00000, 101.00000, 437.00000, 168.89016, 454.74142,  28.08069,  20.20119,   0.69460,  -0.15253
  15.00000, 102.00000, 476.00000, 134.66807, 741.23950,  32.12240,  19.01504,   0.80597,  -1.47757
  15.00000, 103.00000, 332.00000, 166.80723, 257.90361,  24.33883,  17.61807,   0.68994,   1.00663
  15.00000, 104.00000, 451.00000, 151.25499, 735.75831,  32.29445,  19.98910,   0.78542,  -1.37753
  15.00000, 105.00000, 738.00000,  92.60840, 372.18157,  32.00145,  29.53854,   0.38471,   0.48099
  15.00000, 106.00000, 459.00000,  72.96078, 626.00871,  33.55066,  18.61175,   0.83203,   0.47219
  15.00000, 107.00000, 415.00000, 119.03614, 676.31325,  31.83963,  16.93791,   0.84676,   0.07986
  15.00000, 108.00000, 841.00000, 144.13436, 815.00357,  36.94881,  29.28160,   0.60988,  -0.79647
  15.00000, 109.00000, 421.00000,  77.19002,1241.47268,  33.80356,  15.96785,   0.88140,  -0.28001
  15.00000, 110.00000, 380.00000, 138.37895, 600.66053,  31.93237,  15.57775,   0.87294,  -0.22216
  15.00000, 111.00000, 388.00000,  61.40722, 648.20619,  32.11005,  15.45205,   0.87660,   0.57666
  15.00000, 112.00000, 297.00000, 136.08081, 575.08754,  29.39226,  13.21879,   0.89316,   0.29286
  15.00000, 113.00000, 382.00000,  72.68063,1228.69634,  35.63691,  14.10331,   0.91836,  -0.16549
  15.00000, 114.00000, 318.00000,  76.16667,1061.61635,  29.02956,  14.73692,   0.86156,   0.54531
  15.00000, 115.00000, 280.00000, 201.23214, 839.92500,  24.78181,  14.57183,   0.80886,  -0.48175
  15.00000, 116.00000, 276.00000,  69.10870, 638.42029,  30.26585,  11.94823,   0.91878,   0.51804
  15.00000, 117.00000, 321.00000, 171.88162, 441.87850,  35.09492,  15.94338,   0.89085,  -0.01140
  15.00000, 118.00000, 278.00000,  99.52878, 640.94245,  24.94388,  14.81138,   0.80462,  -0.49706
  15.00000, 119.00000, 430.00000, 135.44651, 794.70930,  35.81252,  15.48563,   0.90168,  -0.73450
  15.00000, 120.00000, 187.00000, 210.76471, 824.72193,  23.48298,  11.35942,   0.87522,   1.46845
  15.00000, 121.00000, 186.00000,  90.93011,1053.63441,  19.41673,  12.75914,   0.75379,  -1.10738
  16.00000,   1.00000, 549.00000, 107.77960, 547.27869,  32.26593,  22.46214,   0.71789,   0.04175
  16.00000,   2.00000, 492.00000,  89.17073,1177.35976,  27.08070,  23.15590,   0.51851,  -0.11316
  16.00000,   3.00000, 533.00000, 192.94371, 934.46904,  29.53976,  23.16667,   0.62044,  -0.26082
  16.00000,   4.00000, 563.00000, 169.04796, 576.58437,  28.88672,  24.94897,   0.50403,   0.21905
  16.00000,   5.00000, 529.00000,  99.77505, 567.01890,  27.56686,  24.56721,   0.45364,  -0.04178
  16.00000,   6.00000, 573.00000, 103.73124, 368.49389,  30.12006,  24.25467,   0.59291,   0.07559
  16.00000,   7.00000, 528.00000, 185.16856, 707.72917,  28.14681,  23.93188,   0.52638,  -0.00137
  16.00000,   8.00000, 488.00000,  65.22951, 565.72746,  26.52446,  23.45198,   0.46718,   0.19390
  16.00000,   9.00000, 479.00000, 190.91441, 209.15240,  26.35307,  23.44398,   0.45672,   0.43423
  16.00000,  10.00000, 504.00000, 110.91865, 471.06349,  27.60564,  23.24772,   0.53926,  -0.13878
  16.00000,  11.00000, 562.00000,  95.24733,  30.27580,  29.06696,  24.65198,   0.52982,  -0.40213
  16.00000,  12.00000, 532.00000,  49.12594, 892.67857,  26.19107,  25.87072,   0.15593,   0.89582
  16.00000,  13.00000, 603.00000,  91.22886, 788.54229,  30.07998,  25.54572,   0.52798,   0.30724
  16.00000,  14.00000, 467.00000, 105.70664, 870.87152,  26.86702,  22.32445,   0.55639,   0.35636
  16.00000,  15.00000, 470.00000, 156.19149, 695.68511,  27.28540,  21.98544,   0.59224,   0.07292
  16.00000,  16.00000, 416.00000,  63.00481, 631.06250,  24.26471,  22.02113,   0.41997,   0.37281
  16.00000,  17.00000, 577.00000,  94.03293, 282.65165,  30.74978,  23.99566,   0.62534,  -0.53845
  16.00000,  18.00000, 507.00000, 156.26430, 985.18343,  27.72778,  23.60906,   0.52442,  -0.54382
  16.00000,  19.00000, 421.00000,  86.63658, 412.34917,  24.69442,  21.77084,   0.47198,   0.57168
  16.00000,  20.00000, 634.00000, 104.53155, 911.91640,  30.36230,  26.62291,   0.48078,   0.36560
  16.00000,  21.00000, 606.00000,  72.58416, 467.47525,  35.04477,  22.35666,   0.77008,   0.49020
  16.00000,  22.00000, 565.00000,  67.06549, 345.55044,  28.46403,  25.31510,   0.45719,  -1.36807
  16.00000,  23.00000, 535.00000, 156.00935,1189.10280,  31.30272,  21.79272,   0.71786,   0.63552
  16.00000,  24.00000, 549.00000,  55.70492, 159.58288,  28.50748,  24.57639,   0.50673,  -1.47502
  16.00000,  25.00000, 494.00000, 194.94332, 641.43320,  28.71364,  22.01516,   0.64199,  -0.75979
  16.00000,  26.00000, 599.00000, 136.39733,1265.22705,  32.87114,  23.35979,   0.70355,  -0.42528
  16.00000,  27.00000, 474.00000, 104.96835,1044.70675,  28.00998,  22.10234,   0.61428,   0.20744
  16.00000,  28.00000, 485.00000,  79.98351, 303.48866,  30.21671,  20.72042,   0.72786,   0.58233
  16.00000,  29.00000, 539.00000, 164.53061, 206.34137,  30.60762,  22.48799,   0.67837,  -1.01246
  16.00000,  30.00000, 682.00000, 121.13636, 579.98240,  32.66598,  26.64348,   0.57857,  -1.22001
  16.00000,  31.00000, 601.00000, 206.97171, 971.50749,  28.69411,  26.69085,   0.36709,  -1.22269
  16.00000,  32.00000, 475.00000,  80.50947, 104.65053,  27.69503,  22.36685,   0.58971,   0.35795
  16.00000,  33.00000, 566.00000, 137.04594, 761.13251,  28.79782,  25.07536,   0.49175,   0.50494
  16.00000,  34.00000, 418.00000, 129.65311, 230.58852,  26.75911,  20.16309,   0.65744,  -0.00355
  16.00000,  35.00000, 501.00000, 125.87824,1014.72655,  31.06003,  20.64906,   0.74701,   0.57765
  16.00000,  36.00000, 382.00000,  69.42147, 445.56806,  24.07179,  20.33281,   0.53528,   0.08301
  16.00000,  37.00000, 551.00000,  69.07078, 917.11252,  31.29435,  22.57691,   0.69248,  -0.09438
  16.00000,  38.00000, 476.00000, 207.66597, 655.42017,  32.48847,  19.44154,   0.80119,  -1.18921
  16.00000,  39.00000, 560.00000, 161.67857, 670.73750,  30.96151,  23.19299,   0.66247,   0.58850
  16.00000,  40.00000, 495.00000, 173.88283,1063.82828,  29.68022,  21.38651,   0.69339,  -0.04110
  16.00000,  41.00000, 518.00000, 144.07915, 589.87452,  28.46928,  23.26060,   0.57658,  -0.65443
  16.00000,  42.00000, 656.00000, 171.73171, 748.69512,  30.46853,  27.56289,   0.42619,  -0.63171
  16.00000,  43.00000, 527.00000, 191.96774,1007.39279,  28.84621,  23.43725,   0.58298,  -0.40036
  16.00000,  44.00000, 499.00000,  49.86974, 123.40080,  31.23681,  20.38942,   0.75758,   1.56324
  16.00000,  45.00000, 569.00000, 154.80492,1011.30404,  30.13658,  24.15498,   0.59797,   0.85302
  16.00000,  46.00000, 558.00000, 112.34229, 391.26165,  32.62907,  22.79755,   0.71543,   0.06974
  16.00000,  47.00000, 502.00000,  85.46614,  56.01992,  31.37014,  20.43591,   0.75870,   0.65102
  16.00000,  48.00000, 610.00000,  94.44918, 530.42951,  34.54184,  22.73380,   0.75288,  -0.32065
  16.00000,  49.00000, 484.00000, 123.26446, 110.63636,  28.96214,  21.37759,   0.67467,   0.42109
  16.00000,  50.00000, 528.00000,  91.52841, 445.73106,  28.55601,  23.63465,   0.56123,  -1.48664
  16.00000,  51.00000, 597.00000, 172.31491, 512.50251,  28.87936,  26.36010,   0.40848,   1.33304
  16.00000,  52.00000, 524.00000, 145.29771, 715.18130,  26.93308,  25.29146,   0.34379,  -1.46593
  16.00000,  53.00000, 510.00000,  97.05490,1245.48235,  27.05097,  24.16616,   0.44935,   0.72654
  16.00000,  54.00000, 464.00000, 116.67026,1206.15733,  27.91731,  21.44130,   0.64042,  -0.53103
  16.00000,  55.00000, 618.00000,  79.07767, 710.04207,  32.42985,  24.50359,   0.65505,  -1.32466
  16.00000,  56.00000, 623.00000,  90.13323, 832.95024,  31.88185,  25.01712,   0.61990,  -0.09820
  16.00000,  57.00000, 476.00000, 163.06513, 548.19328,  29.70951,  20.57837,   0.72127,   0.83979
  16.00000,  58.00000, 687.00000, 163.58806, 265.90975,  32.39524,  27.14134,   0.54595,  -0.40410
  16.00000,  59.00000, 509.00000, 168.05501, 862.16110,  31.31453,  21.05128,   0.74032,   0.06443
  16.00000,  60.00000, 489.00000,  94.80164, 615.85072,  30.76700,  20.52652,   0.74491,   0.70167
  16.00000,  61.00000, 513.00000,  80.03509, 376.85575,  27.11413,  24.58616,   0.42164,   0.69978
  16.00000,  62.00000, 355.00000,  79.95211,1063.58592,  22.77993,  20.05588,   0.47420,  -1.00097
  16.00000,  63.00000, 458.00000, 130.66157,1189.53493,  29.95349,  20.55799,   0.72729,   0.03226
  16.00000,  64.00000, 422.00000, 189.71090,1141.64929,  25.43028,  21.34806,   0.54340,  -1.52491
  16.00000,  65.00000, 488.00000,  68.91393,  87.03893,  27.86214,  22.88499,   0.57040,  -0.27715
  16.00000,  66.00000, 485.00000, 134.74021, 213.02062,  30.93352,  20.64970,   0.74456,   0.52720
  16.00000,  67.00000, 697.00000, 177.77188, 170.64706,  31.67928,  28.19958,   0.45565,  -0.06264
  16.00000,  68.00000, 454.00000,  81.77974, 596.78634,  30.23446,  19.21456,   0.77209,  -0.11174
  16.00000,  69.00000, 396.00000,  80.47727,1039.95960,  25.89267,  19.55567,   0.65543,  -0.81829
  16.00000,  70.00000, 569.00000, 162.82074,1240.14587,  30.32446,  24.01423,   0.61064,  -1.14098
  16.00000,  71.00000, 374.00000,  81.23797, 579.68182,  26.49538,  19.32064,   0.68429,  -0.03526
  16.00000,  72.00000, 383.00000,  94.80157, 853.23499,  26.73606,  18.41878,   0.72485,   0.07614
  16.00000,  73.00000, 392.00000, 160.09949, 245.86480,  28.01338,  18.50162,   0.75086,  -0.41887
  16.00000,  74.00000, 628.00000,  93.50478, 647.36783,  31.09818,  25.81091,   0.55779,  -1.50280
  16.00000,  75.00000, 572.00000, 162.45455,1127.48776,  34.54818,  21.19927,   0.78961,  -0.78797
  16.00000,  76.00000, 523.00000, 197.40153, 531.32122,  31.88015,  21.28705,   0.74441,  -1.46437
  16.00000,  77.00000, 752.00000, 148.98138, 183.03457,  32.61420,  29.38577,   0.43379,  -1.17803
  16.00000,  78.00000, 450.00000, 133.50667, 483.39333,  32.84818,  17.81576,   0.84014,  -0.18930
  16.00000,  79.00000, 397.00000, 127.19647, 994.18136,  26.60041,  19.16414,   0.69351,   0.95944
  16.00000,  80.00000, 620.00000, 138.22258,1142.55645,  34.54279,  23.09456,   0.74364,  -1.49630
  16.00000,  81.00000, 385.00000, 114.61299, 841.25974,  24.40810,  20.80359,   0.52302,   0.52703
  16.00000,  82.00000, 523.00000, 114.85086, 961.31166,  30.50496,  22.07246,   0.69025,   0.47431
  16.00000,  83.00000, 547.00000,  88.91225, 938.55941,  30.33541,  23.44389,   0.63462,   1.28344
  16.00000,  84.00000, 611.00000, 206.00818, 286.14566,  30.55614,  25.69577,   0.54113,  -1.10563
  16.00000,  85.00000, 651.00000,  66.49309, 941.52074,  31.51538,  26.45952,   0.54324,   1.04183
  16.00000,  86.00000, 498.00000,  96.67671, 182.38554,  32.86248,  19.42607,   0.80657,   0.01693
  16.00000,  87.00000, 467.00000, 175.34047, 726.82441,  30.80974,  19.59113,   0.77179,   0.04052
  16.00000,  88.00000, 508.00000, 199.31693, 592.50394,  30.59539,  21.49564,   0.71161,  -1.39248
  16.00000,  89.00000, 450.00000, 184.70667, 912.53333,  28.64493,  20.09738,   0.71257,  -1.51576
  16.00000,  90.00000, 333.00000,  99.62162, 715.05105,  22.87557,  18.79166,   0.57025,   0.09012
  16.00000,  91.00000, 448.00000,  71.23884, 423.62054,  30.66571,  19.05830,   0.78343,   0.55348
  16.00000,  92.00000, 526.00000,  92.49049, 162.55513,  31.63108,  21.45228,   0.73488,   0.41707
  16.00000,  93.00000, 397.00000, 102.74307, 217.61209,  27.97035,  18.55237,   0.74837,   0.15039
  16.00000,  94.00000, 376.00000, 189.61170,1028.42819,  25.39416,  18.94571,   0.66587,  -0.61504
  16.00000,  95.00000, 536.00000,  50.84328,1146.30410,  33.91124,  20.13996,   0.80454,   0.92288
  16.00000,  96.00000, 490.00000, 175.58571, 964.58571,  31.05686,  20.14568,   0.76107,  -0.73370
  16.00000,  97.00000, 444.00000, 123.04730,  93.27252,  36.07627,  16.59859,   0.88787,   0.00433
  16.00000,  98.00000, 384.00000, 182.78906, 190.19792,  29.16056,  17.82174,   0.79151,  -0.01815
  16.00000,  99.00000, 453.00000, 138.11038,1245.28698,  31.18642,  19.48443,   0.78081,  -0.32287
  16.00000, 100.00000, 476.00000,  98.04832, 200.93697,  31.02550,  19.78302,   0.77034,  -0.11581
  16.00000, 101.00000, 315.00000, 127.05714,1232.46667,  22.58890,  18.53512,   0.57159,  -0.11165
  16.00000, 102.00000, 376.00000, 170.61702,1205.19681,  28.44075,  17.74727,   0.78142,  -0.31902
  16.00000, 103.00000, 432.00000,  97.60880, 995.65046,  29.87602,  18.44666,   0.78662,  -0.53121
  16.00000, 104.00000, 331.00000, 106.37764, 976.44713,  27.57004,  15.60681,   0.82435,   0.23116
  16.00000, 105.00000, 442.00000, 122.83710, 499.86878,  31.27352,  18.32487,   0.81034,   0.61380
  16.00000, 106.00000, 378.00000,  99.23280,1012.98413,  29.58492,  16.71323,   0.82514,  -0.10501
  16.00000, 107.00000, 384.00000,  99.81510,1027.12240,  31.15540,  16.24206,   0.85336,   0.03597
  16.00000, 108.00000, 249.00000,  78.97590,1253.44578,  18.49592,  17.53566,   0.31802,   1.31528
  16.00000, 109.00000, 317.00000, 140.35962,1206.81703,  24.77787,  16.52552,   0.74511,  -0.23715
  16.00000, 110.00000, 388.00000, 161.22423,1219.16753,  32.81427,  15.36334,   0.88363,   0.14917
  16.00000, 111.00000, 344.00000,  88.26163, 350.02616,  25.14656,  17.82304,   0.70544,  -0.47390
  16.00000, 112.00000, 335.00000, 159.22388,1272.69254,  26.97317,  16.56959,   0.78907,  -0.02700
  16.00000, 113.00000, 353.00000, 183.05382,1239.70822,  25.66275,  17.73723,   0.72270,   1.33947
  16.00000, 114.00000, 385.00000, 167.06494,1095.54805,  30.61576,  16.16583,   0.84923,  -0.08043
  16.00000, 115.00000, 312.00000, 153.16026, 607.75641,  23.98703,  17.40559,   0.68809,   0.58623
  16.00000, 116.00000, 412.00000, 169.45146,1081.10922,  32.97195,  16.19543,   0.87105,  -0.06066
  16.00000, 117.00000, 344.00000,  76.01453, 620.27035,  29.71824,  15.05733,   0.86214,   0.63302
  16.00000, 118.00000, 309.00000, 155.93528, 943.14563,  25.14169,  16.04788,   0.76979,  -1.42481
  16.00000, 119.00000, 254.00000, 134.09449,1219.93307,  25.17704,  13.22536,   0.85092,   0.16269
  16.00000, 120.00000, 430.00000, 167.90465, 601.55116,  32.72143,  16.93833,   0.85559,   1.20009
  16.00000, 121.00000, 476.00000, 120.91387, 445.96218,  36.39196,  17.12107,   0.88242,  -1.47989
  16.00000, 122.00000, 373.00000,  69.13941, 116.11260,  33.20086,  14.98198,   0.89240,   0.60972
  16.00000, 123.00000, 374.00000, 206.36898,1142.12834,  29.67548,  17.22838,   0.81422,  -1.55169
  16.00000, 124.00000, 215.00000,  84.45581,1273.65116,  20.85651,  13.43355,   0.76495,   0.16285
  16.00000, 125.00000, 173.00000,  65.47399,1274.59538,  20.00525,  11.18024,   0.82926,   0.00678
  16.00000, 126.00000, 310.00000, 178.19677, 628.70645,  31.85708,  13.26672,   0.90916,  -0.99647
  16.00000, 127.00000, 125.00000, 182.46400,1276.12000,  21.00077,   7.66268,   0.93106,  -0.02880
  17.00000,   1.00000, 556.00000,  90.82734,  20.12050,  28.07762,  25.34203,   0.43054,  -0.29732
  17.00000,   2.00000, 561.00000,  58.41533, 180.65241,  28.50090,  25.14791,   0.47058,  -0.54464
  17.00000,   3.00000, 441.00000, 186.18594, 878.75737,  25.34368,  22.42475,   0.46592,   0.48355
  17.00000,   4.00000, 456.00000, 174.87061, 566.29167,  27.94541,  20.84244,   0.66614,  -0.02774
  17.00000,   5.00000, 448.00000,  80.51562, 734.54241,  26.63182,  21.42593,   0.59392,   0.36041
  17.00000,   6.00000, 468.00000,  92.97436,1151.19872,  25.57428,  23.54514,   0.39037,   0.18731
  17.00000,   7.00000, 426.00000,  56.25587,1214.26761,  25.94917,  20.93263,   0.59099,   0.39632
  17.00000,   8.00000, 603.00000,  74.74129, 773.36318,  29.80535,  25.78703,   0.50146,  -0.84911
  17.00000,   9.00000, 447.00000, 167.80313,  88.27964,  27.76077,  20.64066,   0.66871,   0.25649
  17.00000,  10.00000, 603.00000,  59.17745, 236.19403,  31.90901,  24.06154,   0.65680,  -0.88477
  17.00000,  11.00000, 446.00000,  73.74664, 446.63004,  26.89619,  21.24672,   0.61317,  -0.23486
  17.00000,  12.00000, 649.00000, 170.96302, 300.42065,  32.00624,  25.85587,   0.58940,  -0.59694
  17.00000,  13.00000, 446.00000, 155.69283,  10.21300,  26.10614,  21.84168,   0.54774,  -0.29022
  17.00000,  14.00000, 477.00000,  69.95388,1089.06709,  26.89779,  22.67758,   0.53775,   0.36002
  17.00000,  15.00000, 457.00000,  77.24289,1245.46827,  27.98922,  20.84774,   0.66723,  -0.14769
  17.00000,  16.00000, 463.00000, 121.51836, 901.47732,  26.71976,  22.16242,   0.55860,  -0.50852
  17.00000,  17.00000, 607.00000, 198.87479, 938.46458,  29.21537,  26.47949,   0.42252,  -0.86291
  17.00000,  18.00000, 544.00000, 183.96875, 598.64706,  30.06910,  23.16918,   0.63740,  -0.12773
  17.00000,  19.00000, 550.00000, 104.07455, 697.34727,  29.26584,  23.96894,   0.57378,  -0.32697
  17.00000,  20.00000, 570.00000, 124.24912, 379.94035,  30.31061,  24.07983,   0.60735,   0.57068
  17.00000,  21.00000, 583.00000, 120.06861, 100.56775,  31.54525,  23.85277,   0.65440,  -0.33307
  17.00000,  22.00000, 612.00000, 106.59967, 223.44771,  31.46787,  24.79831,   0.61561,  -0.62289
  17.00000,  23.00000, 562.00000,  98.33452, 507.40214,  28.17830,  25.49908,   0.42558,  -1.28164
  17.00000,  24.00000, 438.00000, 110.28539, 275.37900,  26.39011,  21.28255,   0.59129,   0.17657
  17.00000,  25.00000, 524.00000,  58.27672,1022.65649,  28.39237,  23.82019,   0.54419,  -1.26458
  17.00000,  26.00000, 667.00000, 142.90555, 866.41229,  31.82180,  26.75572,   0.54135,  -0.76626
  17.00000,  27.00000, 505.00000, 158.12871,1226.63168,  29.17757,  22.16482,   0.65033,   0.59568
  17.00000,  28.00000, 488.00000, 101.83197,1241.96107,  27.28452,  22.91460,   0.54284,   0.70191
  17.00000,  29.00000, 511.00000,  78.12524,  71.22896,  30.20651,  21.78374,   0.69277,   0.39217
  17.00000,  30.00000, 588.00000, 163.71259,1201.07143,  29.31694,  25.57179,   0.48906,  -0.13437
  17.00000,  31.00000, 486.00000,  77.36831,1225.27572,  26.87511,  23.60660,   0.47796,  -0.02802
  17.00000,  32.00000, 518.00000,  69.88224, 146.11583,  29.52892,  22.44599,   0.64976,   0.88426
  17.00000,  33.00000, 713.00000,  71.30715, 260.16129,  32.13188,  28.30223,   0.47346,  -0.70146
  17.00000,  34.00000, 610.00000,  95.22951, 939.36393,  31.97260,  24.36439,   0.64753,  -0.59825
  17.00000,  35.00000, 545.00000, 126.60183, 120.02202,  30.74587,  23.11313,   0.65945,  -0.42883
  17.00000,  36.00000, 549.00000, 113.75046,1262.59016,  28.08910,  25.40692,   0.42645,  -1.18368
  17.00000,  37.00000, 497.00000, 106.93763,1215.03622,  28.37152,  22.96274,   0.58731,  -1.43668
  17.00000,  38.00000, 515.00000,  73.09515,1061.78835,  28.44831,  23.30163,   0.57367,   0.51221
  17.00000,  39.00000, 543.00000,  49.72560, 620.71455,  30.83682,  22.51212,   0.68340,   1.39238
  17.00000,  40.00000, 524.00000,  81.53435,1116.38550,  26.92588,  24.81237,   0.38836,   1.31933
  17.00000,  41.00000, 526.00000, 195.69582, 466.82510,  31.21479,  21.76197,   0.71691,  -0.59517
  17.00000,  42.00000, 605.00000,  47.23967, 709.14711,  28.21026,  27.33435,   0.24725,   1.57043
  17.00000,  43.00000, 536.00000, 171.40112, 518.37313,  30.82456,  22.50969,   0.68318,   0.35402
  17.00000,  44.00000, 492.00000, 166.32724, 330.71748,  29.11079,  21.56278,   0.67182,  -1.21476
  17.00000,  45.00000, 393.00000, 101.09160, 296.68448,  25.71107,  19.62738,   0.64595,   0.03950
